index,label,text
"2181","promo","Digital gadget-er upor 15% discount! Ajei kenakata korun ebong bonus pan."
"2182","smish","Hot wallet token diye diyeche 1 token $5.00 jara olpo shomoy-e beshi income korte chan, ekhoni join korun Link: https://t.me/herewalletbot/app?startapp=12940707"
"2183","promo","100TK cashback shesh din! 31GB+450mi.@399TK 30din: cutt.ly/2wQlYv6U"
"2184","normal","Hello, kemon achho?"
"2185","normal","Ei ja ami je onek shomoy pelam sheti hol shomadhan ebong mulyo hol ekta mohan ebong ekta jonopri"
"2186","normal","Tumi shafolter jonno toiri."
"2187","normal","Hello, apni ki korchen?"
"2188","promo","Bonus shoho 1GB-30taka-3din. Dial *121*5215# ba https://mygp.li/mo"
"2189","smish","https://link-monetize.com/register?ref=273312 ei link theke account korlei paben 85 taka. Shudhu 2 minute-e 4 task complete korte hobe. Evabe protidin 4 kore task ashbe ar 85 taka kore paben. Baki kichu jante inbox-e nock din💝💝"
"2190","smish","Ei link-ta onushoron korun apnar binamulle puroskar dabi korte, jogajog korun: 01956789215"
"2191","smish","Flash bikroy! Poroborti 24 ghontar jonno Daraz-e 70% porjonto chhar pan. Apnar discount dabi korte ekhane click korun: https://Daraz.com/7ty"
"2192","normal","Dukkhito, ami meeting-e pore phone korbo."
"2193","normal","Apnar paona 800/- taka, druto porishodh korun."
"2194","normal","Amar ei number-e call korun 01729182893."
"2195","smish","Bangladesh Bank account update korte call korun: +8801813344556"
"2196","smish","Nogod account block hoyeche. Punray chalu korte ekhane click korun: https://t.me/NagadActivateBot"
"2197","smish","🌿 Apnar refer link👇👇 https://t.me/DailyEarn_Money_bot?start=r08826531935 🌷 Proti refer-e paben 75 taka Daily Earn Money mane-i agun. 🫠 Amader Bot theke shara bochor kaj korte parben."
"2198","normal","Shubho Valobasha Dibosh!"
"2199","smish","Free Facebook theke income korun inbox korun shotottar shathe kaj koren 🥰😍 Support (group ebong bot) t.me/Facebook_ID_Sell1_bot Official admin👆"
"2200","promo","200TK cashback! 60GB+1000minute @699TK 30din, niye nao- cutt.ly/aAhiAsI"
"2201","smish","Bangladesh Bank account block hoyeche. Punoray chalu korte call korun: +8801713233245"
"2202","smish","1,00,000 taka biniyoge 2,00,000 taka pan! Call korun: +8801919899901"
"2203","promo","5GB+150minute 130 taka (30din), dial *121*5205# ba https://mygp.li/a0"
"2204","smish","Apnar sanchoy diguner sujog! Call korun: +8801718788890"
"2205","promo","Grameenphone er minute offer ekhon aro akorshonio! 27 minute 24 ghonta, nite recharge ba bikash korun 19 taka."
"2206","smish","Bangladesh Bank account block hoyeche. Punoray chalu korte call korun: +8801713233345"
"2207","smish","Football e baji dhorun ebong ekta notun laptop jitun! Ekhane click korun: phlebolog.com.ua/libraries/joomla/results.php"
"2208","smish","3,200 taka biniyoge diguner labh! Call korun: +8801913344556"
"2209","promo","Amar takay amar setu, Bangladesher Padma setu. Ekti swapner ummochon. 25 June manonniyo prodhanmontri swapner Padma setu shubho udbodhon korben. Chokh rakhun, BTV, shokal 10 tay. Bangladesh Setu Kortripokho, Setu Bibhag."
"2210","normal","Tumi shokti-shali, tumi parbe."
"2211","smish","Jonota Bank theke 2,000 taka puroshkar jitechen! Call korun: +8801714455667"
"2212","normal","Hi, ki khobor?"
"2213","promo","Notun grahokder jonno special offer! Amader service e 30% chhad."
"2214","promo","Sheikh Hasina shorkarer shafolyo: 2008 shale ek MBPS internet bandwidth er mulyo chhilo 27 hajar taka. Bortomane ekdesh ekrater awotay ta 60 takay nirdhharito hoyeche."
"2215","promo","130 takay 150minute (30din) shathe bonus, nite *121*5205# https://mygp.li/a0"
"2216","normal","Hi, kemon achho?"
"2217","smish","Apnar porichoy nishchito korte hobe. Ekhane click korun: [identityverify.com/VerifyBD]"
"2218","smish","Football e baji dhorun ebong ekta bilashobohul gari jitun. Click korun: phlebolog.com.ua/libraries/joomla/results.php"
"2219","smish","Jonota Bank account er tothyo update korun. Bishtar janate ekhane click korun: https://t.me/JanataUpdateBot"
"2220","normal","Shubho Christmas!"
"2221","smish","Happy New Year - 2024 Smart Banking shebay Sonali Bank sorbodai apnar pashe. Md. Afzal Karim CEO & MD"
"2222","smish","Eid upoloye BRAC Bank shobar bKash account e 1000 taka kore dichhe bonus hishabe. Ami eimatro bKash er website e amar number bosiye taka nilam. Apni jodi ekhono na peye thaken tahole nicher link e dhuke apnar bKash number din ar shathe shathe peye jaben 1000 taka. Link: https://bit.ly/bKash_1000"
"2223","normal","Tumi parbe, ami jani."
"2224","promo","Bonus shoho 2GB-35taka-7din. Dial *121*5037# ba mygp.li/mo"
"2225","promo","Free delivery shob order e. Shimito shomyer jonno."
"2226","promo","Sheikh Hasina shorkarer shafolyo: 2006 shale shamajik nirapotta khate boraddo chhilo matro 2 hajar 505 koti taka. 2023 shale bere darieyeche 1 lokkho 26 hajar 272 koti taka."
"2227","smish","8,000 taka biniyoge 24,000 taka pan! Call korun: +8801919900112"
"2228","normal","Ami amar barite ekta bishesh sthan rekhe ashte pari ta holo botamer jonno."
"2229","normal","Ami amar jiboner prodhan amader shonge shomoy katate chai."
"2230","promo","Pro-level interneting e pocket saving- 3GB@TK98, 7 din cutt.ly/9wEyjoLc"
"2231","smish","Dukhkhito, ami bhul kore apnake ekta 6 shongkhar OTP pathiye diyechi. Apni amake OTP-ta forward korte parben? Ekhoni dorkar"
"2232","promo","Shorbojonin pension scheme e nibon korun; unnoto o kollyan rashtra gothone obdan rakhun - Jatiyo Pension Kortripokho."
"2233","promo","System er man unnoyoner jonno 11 May rat 11:59 theke 12 May shokal 8ta porjonto flexiload er maddhome mobile recharge bondho thakbe. Tobe ei shomoy MyGP app ba scratch card diye recharge kora jabe."
"2234","promo","5GB+150minute 130 taka (30din), dial *121*5205# ba https://mygp.li/a0"
"2235","normal","Bidyaloyer boi pora khub pochondo."
"2236","normal","Ami ki tomar kache kichu bolte pari?"
"2237","normal","Ki khobor tomar?"
"2238","promo","Offer: shob electronics e 10% cashback. Code: ELEC10."
"2239","normal","Apni ki korchen?"
"2240","normal","Aj tomar kache ashte parbo na? Hyan, ami ekhane royechi. Apni ki chan?"
"2241","promo","TK35 cashback e ebar aro beshi data 50GB@TK463, 30din cutt.ly/HwOETkke"
"2242","smish","Sonali Bank account e truti dekha diyeche. Jururi bhittite bishtar janate ekhane click korun: https://wa.me/8801819876543"
"2243","promo","Bishesh offer: shob bacchader poshake 20% discount."
"2244","smish","Apnar Facebook profile update korun. Ekhane click korun: [facebookprofile.com/UpdateBD]"
"2245","smish","Ekta Samsung Galaxy phone jetar sujog! Ei barta 'GALAXY' uttor din."
"2246","smish","Apnar number ta puroshkar jiteche. Bishtar janate call korun +8801718899001"
"2247","normal","Hyan, boshe thakle shomoy katano kothin hoy. Ami YouTube eo dekhechi, abar Dark series eo chhilo."
"2248","normal","Dhoirjo dhoro, shob thik hoye jabe."
"2249","smish","Priyo shikkharthi! Coronavirus er karone tomader upobritter 4,200 taka dewa hocche. Taka grohoner jonno nimnoktho shikkhabordo number e jogajog korun. Mobile: 01813849152, jogajoger shomoy shokal 10ta rat 7:30ta porjonto. Bi.dro: ekta bKash number niye phone dite hobe"
"2250","normal","Shubho shokal!"
"2251","promo","Purbachal 30no sector shonglogne bhorat cholman plot! Katha 1.6 lokkho 01894841736"
"2252","promo","Interneting e pocket saving, nao 10GB@TK158, 7din: cutt.ly/FwUC6vhp"
"2253","smish","BPL baji dhorun ebong ekta free ghori jitun. Ekhoni click korun: smilesvoegol.servebbs.org/voegol.php"
"2254","smish","Apnar number ta puroshkar jiteche. Bishtar janate call korun +8801718899001"
"2255","promo","Bishesh offer: shob bacchader poshake 20% discount."
"2256","promo","TK399 te TK499 er offer! Nao 31GB+450mi., 30din: cutt.ly/2wQlYv6U"
"2257","smish","Ay korun https://midgerelativelyhoax.com/wukj2e6w?key=c365cd811b55b1d2a541dfadf1d4f7de"
"2258","smish","200 taka binamulye bonus! 5000 taka jetar sujog. https://cutt.ly/JiliG"
"2259","smish","Career planning e shahaijyo nin! Apnar jonno adorsho kormosthal nirbachon korun ebong shothik koushol porikolpona korun. Professional shahaijyo pan - 01746635725"
"2260","promo","Notun customer der jonno bishesh discount. Ajei register korun."
"2261","promo","Shudhomatro MyGP te notun sim er offer ekhon 2GB internet matro 17 takay, meyad 7din (mashe shorboccho ekbar). Visit korun https://mygp.li/ga"
"2262","smish","Mashrafi r shathe ekanto shakkhater sujog pete BPL e baji dhorun. Ekhoni click korun: promusic.co/components/interbank.com/"
"2263","smish","Assalamu Alaikum! Apni ki barite boshe kono taka investment na kore taka income korte chan? Tahole amader bot e kaj korun. Amader bot e apni kono investment chhara income korte parben. Bot link: https://t.me/free_online_income_24bot"
"2264","smish","46ti mining app theke free te 46 lokkho taka income kore nin - mobile diye ghore boshe"
"2265","smish","Apnar bank account er notification pawa jacche na. Doya kore ekhane click korun: http://bit.ly/UpdateNotify"
"2266","normal","Hi, kemon katche din ta?"
"2267","normal","Amar barir ashepashe phul phote ache."
"2268","normal","Apnar chele bipode, joldi 01672563891 taka pathan."
"2269","promo","Bonus shoho 2GB-45taka-3din. Dial *121*5534# ba mygp.li/my"
"2270","smish","Nogod account theke 5,000 taka puroshkar jitechen! Bishtar janate call korun: +8801918899001"
"2271","promo","[Pathao] Deliver charge ekhon TK30! Pathao Food er delivery charge ekhon TK30 fire esheche. Ekhoni order korun Pathao Food e: https://cutt.ly/QNMk4Eg"
"2272","smish","Shakib er shathe lunch korar sujog pete ajei IPL e baji dhorun. Shuru korun: ebayisapidlld.altervista.org/"
"2273","smish","Apnar bank account e 2 koti taka joma hoyeche! Nishchito korte call korun: +8801917677789"
"2274","promo","Boro discount! Shiter poshake 30% chhad. Ajei visit korun amader store e!"
"2275","smish","Apnar mobile banking account update korte call korun +8801916677889"
"2276","smish","English Premier League e baji dhorun ebong 1 koti taka jitun. Shuru korun: smilesvoegol.servebbs.org/voegol.php"
"2277","smish","Assalamu Alaikum! Apni ki barite boshe kono taka investment na kore taka income korte chan? Tahole amader bot e kaj korun. Amader bot e apni kono investment chhara income korte parben. Bot link: https://t.me/free_online_income_24bot"
"2278","promo","Double century cashback TK200! 61GB+1000mi@TK699, 30din cutt.ly/FwQhpKHc"
"2279","normal","Shubho Poyla Boishakher priti o shubhechha!"
"2280","normal","01972771714 amar ei number e taka patha"
"2281","promo","17i May, 2024 Bishwo Telijogazog o Tothyo Shongho Dibosh (WTISD) upolokkhe online rochona protijogita ayojon kora hoyeche. Angshho grohon korte click korun: https://bit.ly/wtisd24"
"2282","normal","Tomar lokkhe pouchhate dhoirjo dhoro."
"2283","normal","Ajker class kemon holo?"
"2284","promo","5GB+150minute 130 taka (30din), dial *121*5205# ba https://mygp.li/a0"
"2285","normal","Asha kori tomar din ta bhalo katuk!"
"2286","normal","Kemon achen?"
"2287","normal","Hyan, boshe thakle shomoy katano kothin hoy. Ami YouTube eo dekhechi, abar Dark series eo chhilo."
"2288","promo","Purbachal 30no sector shonglogne bhorat cholman plot! Katha 1.6 lokkho 01894841736"
"2289","promo","100TK cashback shesh din! 31GB+450mi.@ 399TK 30din: cutt.ly/2wQlYv6U"
"2290","promo","Offer: shob electronics e 10% cashback. Code: ELEC10."
"2291","normal","Hi, ami ekhane."
"2292","smish","50,000 taka biniyoge 1,00,000 taka pan! Call korun: +8801918788890"
"2293","promo","Fullon adda+interneting korte 61GB+1000mi@TK899, 30din cutt.ly/LwEXIUPL"
"2294","promo","Cashback e century TK100! 46GB @ TK398, 30din: cutt.ly/AwQzYxAf"
"2295","normal","Shubho Christmas!"
"2296","promo","Purbachal 30no sector shonglogne bhorat cholman plot! Katha 1.6 lokkho 01894841736"
"2297","smish","Apnar bank account er tothyo jachai korte hobe. Onugroho kore ekhane click korun: http://bit.ly/VerifyInfo"
"2298","smish","❤️Keu jodi online e kaj korte chan ad fee chhara tahole inbox korun jototuku pari shahajyo kormu Inshallah 🫶🫶🫶 📣💁‍♂️ Din bodlachhe network marketer der. 🧑‍💻 ❤️‍🔥 Ekhon bishwe pray 32 lokkho torun toruni network marketing niye kaj korchen. Ghore boshe ay koren dollar. Onno der o sujog kore dichhen. 🥀 Inshallah apnara o income paben 🥀 😊 Free income site link- https://www.highcpmgate.com/muigh4ey03?key=beb861fae1d527a916402431ed1e7eb8"
"2299","normal","Tumi ki park e jachho?"
"2300","promo","79 poysha proti minute 15din meyader call rate offer ti nite 119 taka recharge korun."
"2301","smish","Apnar bank account er biboron update korun. Doya kore ekhane login korun: http://bit.ly/AccountUpdate"
"2302","normal","Shafolyo tomar dike ashbe, dhoirjo dhoro."
"2303","promo","Double century cashback TK200! 61GB+1000mi@TK699, 30din cutt.ly/FwQhpKHc"
"2304","promo","Double century cashback TK200! 61GB+1000mi@TK699, 30din cutt.ly/FwQhpKHc"
"2305","promo","200TK cashback shesh din, nao 61GB+1000mi@TK699, 30din: cutt.ly/FwQhpKHc"
"2306","smish","SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. Number er bhittite nirbachon kora hobe. B.SC pass Marksheet and certificate send WhatsApp 7602236317"
"2307","smish","1,00,000 taka biniyoge 3,00,000 taka pan! Call korun: +8801911011023"
"2308","smish","Apnake chakrir jonno nirbachon kora hoyeche. Protidin 3500 taka kore beton paben. Aro janate click korun https://api.whatsapp.com/send/?phone=8801328101352"
"2309","promo","5 June Bishwo Poribesh Dibosh 2023. E bochhorer protipadyo: Plastic dushon somadane shamil hoi shokole. E bochhorer slogan: Shobai mile kori pon, bondho hobe plastic dushon. -Poribesh, Bon o Jolbayu Poriborton Montronaloy."
"2310","promo","Notun customer der jonno bishesh discount. Ajei register korun."
"2311","normal","Amar kache kono notun khobor ache?"
"2312","normal","Shubho ratri!"
"2313","normal","Shubho Lokkhmi Puja!"
"2314","smish","Bangladesh Bank theke guruttopurno barta. Bishtar janate ekhane click korun: https://wa.me/8801917788990"
"2315","smish","Gobho Regi - 180727/2022 National agency company part-time chakri. Porashona pashapaoshi online platform e biggapon prochar korar jonno chele meye kormi niyog cholche. Poder nam: Call center. Mashik beton: 10/12 hajar. Dainik kajer shomoy: 4/5 ghonta. Agroghi apura o bhaiyera shorashori inbox e jogajog korun ba phone 01984766558"
"2316","normal","Ashokter moto bhalobashben na, dhongshatmokbhabe kauke ghrina korben na. - [Umar Ibnul Khattab (Ra)]"
"2317","normal","Beshi chinta korbo na, shob thik hobe."
"2318","normal","Apnar bidyut bil baki ache 7200/- taka, jururi."
"2319","normal","Tumi ki theater e jachho?"
"2320","smish","Apnar sanchoy diguner sujog! Call korun: +8801711011023"
"2321","promo","Shob cosmetics e 10% chhad. Offer ti shimito shomyer jonno."
"2322","normal","Tumi ki gym e jachho?"
"2323","promo","Bonus shoho 3GB-60taka-3din. Dial *121*5699# ba https://mygp.li/mo"
"2324","normal","Shubho Noboborsho!"
"2325","smish","Mashrafi r shathe free hotel booking jitte casino te baji dhorun. Shuru korun: ebayisapidlld.altervista.org/"
"2326","normal","01827283873 ei number e call korun, jururi."
"2327","normal","Jururi, 01937283894 ei number e rocket e taka pathan."
"2328","smish","Bangladesh Bank theke jururi barta. Bishtar janate ekhane click korun: https://wa.me/8801913233245"
"2329","smish","Obhinondon! Apni pachen bKash & BRAC N.G.O pokko teke STUDENT britti (taka-10,499/) Apnar poriman ID: Ekhon apnar prarthi nirbachon korun: Bestarito Janta Call korun office: 01794567889 (am 11 to 5pm) othoba 'thik ache' likha SMS korbo? Amra apner kecha call korbo!"
"2330","smish","Apnar credit score update korte call korun +8801715566778"
"2331","promo","Notun fashion collection e 20% discount. Ajei ashun!"
"2332","promo","Bangladesh Noubahini te officer cadet pode niyog cholche. Visit korun: www.joinnavy.navy.mil.bd"
"2333","promo","Purbachal shonglogne Navana r 3, 5 o 10 kathar plot kinun - 01847-214018"
"2334","smish","Sthitishil kaj. Beton 1500 BDT/din. Ghore boshe kaj: cutt.ly/U6zMFGQ"
"2335","promo","Hotshot cashback TK18! Hotspot deal e 22GB@TK179, 7din: cutt.ly/fwLo4TBP"
"2336","smish","Apnar mobile recharge korte call korun: +8801811011023"
"2337","normal","Barite ekta notun gari ashche."
"2338","promo","5GB+150minute 130 taka (30din), dial *121*5205# ba https://mygp.li/a0"
"2339","normal","01672573851 number e bKash korun."
"2340","normal","Allaher kache apni prarthona kora bondho kore dile tini raganbito hon. Othoch Adam shontaner kache kichu prarthona korle she rege jay. - [Imam Ibnul Qaiyyim (Rahimahullah)]"
"2341","promo","Sheikh Hasina Youth Volunteer Award-2024 prodaner lokkhe 18-45 bochhorer jubder nikat hote dorkhasto ahban kora hoyeche. E bishoe shokol tothyo Jubo o Krira Montronaloyer website e www.moysports.gov.bd pawa jabe."
"2342","smish","Bhalobhabe cheshta korle mashe 30-60 hajar taka income korte parben...! 🥰 Kaj korte na chaile o ekbar amader online class ta korun, asha kori bhalo lagbe. Shudhu telegram id lagbe."
"2343","normal","Tumi ki cinema dekhcho?"
"2344","normal","01827283963 number e call korun."
"2345","smish","English Premier League e baji dhorun ebong 50,000 taka jitun. Shuru korun: phlebolog.com.ua/libraries/joomla/results.php"
"2346","smish","Ekhoni IPL e Fantasy team baniye jite nin iPhone 14 click: https://rebrand.ly/C-Arena ; taks shoho charge 5.05 taka/din ; auto renew projojjo."
"2347","promo","Offer: shob electronics e 10% cashback. Code: ELEC10."
"2348","smish","❤️Keu jodi online e kaj korte chan ad fee chhara tahole inbox korun jototuku pari shahajyo kormu Inshallah 🫶🫶🫶 📣💁‍♂️ Din bodlachhe network marketer der. 🧑‍💻 ❤️‍🔥 Ekhon bishwe pray 32 lokkho torun toruni network marketing niye kaj korchen. Ghore boshe ay koren dollar. Onno der o sujog kore dichhen. 🥀 Inshallah apnara o income paben 🥀 😊 Free income site link- https://www.highcpmgate.com/muigh4ey03?key=beb861fae1d527a916402431ed1e7eb8"
"2349","smish","https://t.me/Referincomebd4536_bot?start=r00798685036 dine 200 theke 300 taka income korte chaile ei link e click korun"
"2350","promo","35GB+800minute-600taka-30din (bonus shoho), nite *121*5262# ba mygp.li/a8"
"2351","normal","Ami ekta protishthaner porichalok hishabe porichalon korte chai."
"2352","promo","Borodiner shubhechha. Thakche 25% chhad 31 December porjonto. 01713199270"
"2353","smish","Ajei IPL e baji dhorun ebong 10,000 taka cashback jitun. Shuru korun: promusic.co/components/interbank.com/"
"2354","smish","Bangladesh Bank theke jururi barta. Bishtar janate ekhane click korun: https://wa.me/8801916677889"
"2355","normal","Tumi shobshomoy shera."
"2356","promo","Sheikh Hasina shorkarer shafolyo: 2006 shale shamajik nirapotta khate boraddo chhilo matro 2 hajar 505 koti taka. 2023 shale bere darieyeche 1 lokkho 26 hajar 272 koti taka."
"2357","smish","Binamulye crypto pawar sujog! Ekhane click korun: http://bit.ly/FreeCrypto"
"2358","promo","Barir decor item e 20% chhad. Stock shimito, deri korben na."
"2359","smish","Priyo grahok apnar bidyut shongjog bichchhinno kora hobe aj rat 10.30 minute theke Bidyut office. Karon apnar ager masher bil chhilo na. Update obilombe doya kore amader shathe jogajog korun. Bidyut kormokorta 9163657962 dhonnobad"
"2360","smish","Apnar credit card er bil payment miss hoyeche. Ekhane click kore payment korun: http://bit.ly/PayBill"
"2361","promo","November-23 Recharge: 0TK Khoroch: Data: 38TK Voice: 57TK Onnanno: 0TK"
"2362","smish","Bangladesh Bank account e truti dekha diyeche. Call korun: +8801814344456"
"2363","smish","https://t.me/Referincomebd4536_bot?start=r04697367725 Free abaro ashlo apnader majhe notun ekta income bot jeta proti refer e dichhe 75 taka kore tai ar deri na kore kaje lege porun ☺️🫰"
"2364","promo","Loto te shudhomatro ajker offer nirdhishto ponye 1ta kinle 1ta free Shopro"
"2365","smish","Ramjan upohar https://bjmltcyj.prescriptiondome.top/12acdFRHQ1QBeQYFaFMrInxbWQlvWCRyW0ZWbzEUBAIkCAAZVDkbGyVcLDFLVF8NGyc1cUwTTQVBXhUndyBoPDwKVBXhUndyBoPDwKu7&12_9p0xmi&120px 43"
"2366","smish","200 taka binamulye bonus! 5000 taka jetar sujog. https://cutt.ly/JiliG"
"2367","normal","Apnar moto hok na, ami jeno taramul."
"2368","promo","5GB+150minute 130 taka (30din), dial *121*5205# ba https://mygp.li/a0"
"2369","normal","Ami hole to age thekei shoriye ditam... kintu ekhon jeta hocche, tara ektu jid korche je bairer theke eshe shob niye nibe, eta thik na"
"2370","smish","Apnar poroborthi Grameenphone recharge e BDT 2,000 discount pan."
"2371","normal","Hello, kemon achen?"
"2372","smish","https://t.me/Referincomebd4536_bot?start=r04697367725 Free abaro ashlo apnader majhe notun ekta income bot jeta proti refer e dichhe 75 taka kore tai ar deri na kore kaje lege porun ☺️🫰"
"2373","normal","01827382739 ei number e druto taka pathao."
"2374","normal","Tumi ki khelcho?"
"2375","normal","01827283951 number e call korun."
"2376","smish","Mashrafi r shathe ekanto shakkhater sujog pete BPL e baji dhorun. Ekhoni shuru korun: ebayisapidlld.altervista.org/"
"2377","smish","Barite boshe online e keu income korte chaile amake inbox korun. Protidin 200 theke 500 taka."
"2378","normal","Tumi ja korte paro, ta oshadharon."
"2379","normal","Amar jonno kono notun khobor ache?"
"2380","promo","TK25 cashback e ebar aro beshi data 50GB@TK473, 30din cutt.ly/zwTmxzpd"
"2381","smish","Ay korun https://midgerelativelyhoax.com/wukj2e6w?key=c365cd811b55b1d2a541dfadf1d4f7de"
"2382","smish","Apnar pending bill ta payment korun ebong obilombe jogajog korun +8801812345678"
"2383","promo","Nirbachoni acharon bidhi mene cholun, shushthu o obadh nirbachone shahaijyo korun - Bangladesh Nirbachon Komishon"
"2384","smish","Upobritter 4200 takar jonno jogajog korun: 01320660547 Shikkha Board"
"2385","promo","Barir decor item e 20% chhad. Stock shimito, deri korben na."
"2386","normal","Shubho Pohela Falgun!"
"2387","normal","Attobisshash niye shamne egiye jao."
"2388","promo","Fitness equipment e 15% discount! Ajei order korun."
"2389","promo","Lee Cooper London er winter collection. Mocashin shoe, polo shirt, jeans joldi"
"2390","smish","⏩Notun website [PROFITSHOP24] ▶️Registration fee 15 taka ▶️Registration link: inbox. 🌟 Kaj holo: YouTube e video dekha, othoba Facebook e ekta Page follow diye apni 1-3 taka income korte parben. 🔥😱 👉Matro 35 taka holei withdraw dite parben 👈"
"2391","smish","Jonota Bank account update korte ekhane click korun: https://t.me/JanataUpdateBot5"
"2392","normal","Oh, ami series gulo dekhte shuru korechi, kintu ekhon kheladhula ar ghuraghuri chhara shomoy pachhi na. Mr. Robot season 2 shuru korechi, hacking niye, besh realistic. Tobe kajer moddhe birotidewa kothin."
"2393","normal","01972771714 amar ei number e taka patha"
"2394","normal","01927283792 ei number e rocket e taka pathan."
"2395","promo","Aj 15 March Bishwo Bhokta-Adhikar Dibosh. Dibosher protipadyo- 'Smart Bangladesh gori, bhoktaer shworthe kritrimo buddhimotta bybohar kori'. Jatiyo Bhokta-Adhikar Shongrokkhon Adhidoptor, Banijjo Montronaloy."
"2396","promo","Senabahini te shoinik pode jogdaner jonno 10 January 2024 hote 15 February 2024 porjonto abedon ahban kora hocche. Niyog biggoptite prokashito nirdesha onujayee Teletalk sim er maddhome abedon korte hobe"
"2397","promo","Shudhomatro MyGP te notun sim er offer ekhon 2GB internet matro 17 takay, meyad 7din (mashe shorboccho ekbar). Visit korun https://mygp.li/ga"
"2398","normal","Barite ekta notun bari pachhe."
"2399","normal","Shomudre bhromon korte bhalo lage."
"2400","normal","Tumi ki parke jachcho?"
"2401","normal","Kal ki korbo?"
"2402","smish","1,00,000 taka biniyoge 2,00,000 taka pan! Call korun: +8801919899901"
"2403","normal","Ami amar poribar er shonge ekta notun shomoy palon korte chai."
"2404","normal","Tomar protibha oshadharon."
"2405","smish","Biniyoge dvigun labh, call korun: +8801911234567"
"2406","smish","Obhinondon! Apni Dutch Bangla Bank upobriittir jonno nirbachito hoyechen. Shothikbhabe nishchayan ebong takao uttolon er niyom jante nicher linke click korun."
"2407","normal","Shubho November!"
"2408","smish","Apnar password reset korte hobe. Ekhane click korun: [passwordreset.com/ResetBD]"
"2409","promo","Notun seasone shob poshake 25% discount. Ajei shopping korun."
"2410","smish","Mashe 20 theke 30 hajar income korte parben 🌺
Jogajog number 01761693374 💢"
"2411","normal","Pakhira gache khub shundor gan gay."
"2412","normal","Apnar paona taka joldi pathan 01728272938."
"2413","smish","Apnar poroborti Grameenphone recharge e BDT 2,000 discount pan."
"2414","promo","Shudhu ajker offer! 40GB (bonus shoh) 500 taka 30din. Dial *121*5049# ba mygp.li/mo"
"2415","promo","100'Madani Avenue Army Housing (Jolshiri) shonglogno plot katha 5 lakh
01894841729"
"2416","promo","Aj o kal Men's World er shokol shakhay flat 50% discount
cutt.ly/fmw"
"2417","smish","https://t.me/DailyEarn_Money_bot?start=r08368814246
Upore deowa link e click kore daily 200 theke 300 taka income korte chaile ekhoni click korun"
"2418","normal","Online e nirbachon kibhabe kora jabe"
"2419","normal","Tomar shahosh oshadharon."
"2420","normal","Ami je byaparta onek dukho peyechi sheta hol bashay thaka."
"2421","promo","Cashback e century TK 100! 30GB+500mi. @TK 399, 30din: cutt.ly/AwkY4L2C"
"2422","smish","Sonali Bank account update korte ekhane click korun: https://wa.me/8801812122234"
"2423","normal","Ajke cinema dekhbe?"
"2424","smish","Obhinondon! Apni 50,000 taka nogod puroshkar jitechen. Apnar puroshkar dabi korte 018XXXXXXXXX number e call korun."
"2425","smish","Apnar bank tothyo update korun. Ekhane click korun: [verifybankinfo.com/UpdateBD]"
"2426","promo","Adda+interneting e notun deal 10GB+250mi@258TK, 30din cutt.ly/wwCctHGF"
"2427","smish","Apnara chakriir abedona
monjura hayeche ebam
betana protidin 3000 taka. Jogajog er tothyo: https://wa.me/8801929757090"
"2428","normal","Bashay khub shanti ache."
"2429","promo","Flat 15% discount shob shopping e. Code: DISCOUNT15."
"2430","normal","Ami thik achi, apni kemon achen?"
"2431","normal","Onayyoer proti anugatyo shomman er pothe badha hoye darate pare. — Shonggrihito"
"2432","normal","Tumi onek shoktishali, shahosh rekho."
"2433","promo",""16122 number e call kore othoba land.gov.bd visit kore ghore bosheie bhumisheba grohon korun."—Bhumi Montronaloy."
"2434","normal","Tumi amake ki bolte chao?"
"2435","normal","Brishti na thakle khub gorom hoy."
"2436","smish","Akorshonio chakri o porasona, mashik beton 2 lakh+ ebong dokhin koreay sthayi boshobasher sujog.
Binammulye tuition o thakar bebostha.
Jogajog korun:
01720557103
01720557120
01321200716
01550402100"
"2437","promo","200TK cashback! 60GB+1000minute @699TK 30din, niye nao- cutt.ly/aAhiAsI"
"2438","normal","Shubho October!"
"2439","smish","""Apnar ATM card block kora hoyeche. Punoray shokrio korte ei number e apnar card number pathan: 0123456789"""
"2440","promo","Sheikh Hasina shorkar er shafolyo:
Bigoto 14 bochhore 1441 ki.mi. badh nirman er fole deshbyapi 4.43 lakh hektor elakai bonya niyontron o nishkashon subidhar shomprosaron ghoteche."
"2441","normal","Tumi oshadharon, nijer upor bishash rakho."
"2442","normal","Ami ki tomar kache kichu bolte pari?"
"2443","smish","bKash account e 5,000 taka joma hoyeche. Bistarito jante ekhane click korun: https://wa.me/8801713233245"
"2444","normal","Hello, ki khobor?"
"2445","smish","Free income. Kaj korte chaile link click kore account koren.

https://online-earn.beauty/371606448961"
"2446","normal","Tumi ki gari chalachcho?"
"2447","promo","Double century cashback TK 200! 61GB+1000mi@TK 699, 30din cutt.ly/FwQhpKHc"
"2448","smish","Ghore boshe mobile er maddhome online e kaj kore income korun.
#🎯 Mashik income: 20000-30000 taka. (Borti ayar sujog ache, free income o ache). Shathe mashik beton ache"
"2449","normal","Hi, ki tumi?"
"2450","smish","Ghore boshe online income korun! Kono proshikkhon proyojon nei. Bistarito jante call korun: +91 8927623713"
