index,label,text
2247,normal,"হ্যাঁ, বসে থাকলে সময় কাটানো কঠিন হয়। আমি ইউটিউবেও দেখেছি, আবার ডার্ক সিরিজেও ছিল।"
2248,normal,"ধৈর্য ধরো, সব ঠিক হয়ে যাবে।"
2249,smish,"প্রিয় শিক্ষার্থী! Coronavirus এর কারণে তোমাদের উপবৃত্তির ৪,২০০ টাকা দেওয়া হচ্ছে। টাকা গ্রহনের জন্য নিম্নোক্ত শিক্ষাবোর্ডের নম্বরে যোগাযোগ করুন।
মোবাঃ 01813849152,
যোগাযোগের সময় সকাল 10 টা রাত 7:30 টা পযন্ত বি:দ্র: একটা বিকাশ নাম্বার নিয়ে ফোন দিতে হবে"
2250,normal,শুভ সকাল!
2251,promo,"পূর্বাচল ৩০নং সেক্টর সংলগ্ন ভরাট চলমান প্লট! কাঠা ১.৬ লক্ষ
01894841736"
2252,promo,"ইন্টারনেটিংয়ে পকেট সেভিং, নাও ১০জিবি@৳১৫৮, ৭দিন: cutt.ly/FwUC6vhp"
2253,smish,বিপিএল বাজি ধরুন এবং একটি ফ্রি ঘড়ি জিতুন। এখনই ক্লিক করুন: smilesvoegol.servebbs.org/voegol.php
2254,smish,আপনার নম্বরটি পুরস্কার জিতেছে। বিস্তারিত জানতে কল করুন +8801718899001
2255,promo,বিশেষ অফার: সব বাচ্চাদের পোশাকে ২০% ডিসকাউন্ট।
2256,promo,"৳৩৯৯ তে ৳৪৯৯ এর অফার! নাও ৩১জিবি+৪৫০মি.,৩০দিন: cutt.ly/2wQlYv6U"
2257,smish,"আয় করুন 
https://midgerelativelyhoax.com/wukj2e6w?key=c365cd811b55b1d2a541dfadf1d4f7de"
2258,smish,"২০০ টাকা বিনামূল্যে বোনাস!
৫০০০টাকা জেতার সুযোগ।
https://cutt.ly/JiliG"
2259,smish,"ক্যারিয়ার প্ল্যানিং এ সহায়তা নিন! আপনার জন্য আদর্শ কর্মস্থল নির্বাচন করুন এবং সঠিক কৌশল পরিকল্পনা করুন। প্রফেশনাল সহায়তা পান - ০১৭৪৬৬৩৫৭২৫"""
2260,promo,নতুন কাস্টমারদের জন্য বিশেষ ডিসকাউন্ট। আজই রেজিস্টার করুন।
2261,promo,"শুধুমাত্র মাইজিপিতে নতুন সিমের অফার এখন ২জিবি ইন্টারনেট মাত্র ১৭ টাকায়,মেয়াদ ৭দিন(মাসে সর্বোচ্চ একবার)।ভিজিট করুন https://mygp.li/ga"
2262,smish,মাশরাফির সাথে একান্ত সাক্ষাতের সুযোগ পেতে বিপিএলে বাজি ধরুন। এখনই ক্লিক করুন: promusic.co/components/interbank.com/
2263,smish,"আসসালামুআলাইকুম!

আপনি কি বাড়িতে বসে কোন টাকা ইনভেস্টমেন্ট না করে টাকা ইনকাম করতে চান?
তাহলে আমাদের বট এ কাজ করুন। আমাদের বট এ আপনি কোন ইনভেস্টমেন্ট ছাড়া ইনকাম করতে পারবেন।

বট লিঙ্ক: https://t.me/free_online_income_24bot"
2264,smish,46টি মাইনিং অ্যাপ থেকে ফ্রিতে ৪৬ লক্ষ টাকা ইনকাম করে নিন-মোবাইল দিয়ে ঘরে বসে 
2265,smish,আপনার ব্যাংক অ্যাকাউন্টের নোটিফিকেশন পাওয়া যাচ্ছে না। দয়া করে এখানে ক্লিক করুন: http://bit.ly/UpdateNotify
2266,normal,"হাই, কেমন কাটছে দিনটি?"
2267,normal,আমার বাড়ির আশেপাশে ফুল ফোটে আছে।
2268,normal,"আপনার ছেলে বিপদে, জলদি ০১৬৭২৫৬৩৮৯১ টাকা পাঠান।"
2269,promo,বোনাস সহ ২জিবি-৪৫টাকা-৩দিন। ডায়াল *১২১*৫৫৩৪# বা mygp.li/my
2270,smish,"নগদ অ্যাকাউন্ট থেকে ৫,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে কল করুন: +8801918899001"
2271,promo,"[Pathao] ডেলিভার চার্জ এখন ৳৩০! 
পাঠাও ফুড-এর ডেলিভারি চার্জ এখন ৳৩০ ফিরে এসেছে।
এখনই অর্ডার করুন পাঠাও ফুড-এ: https://cutt.ly/QNMk4Eg"
2272,smish,শাকিবের সাথে লাঞ্চ করার সুযোগ পেতে আজই আইপিএলে বাজি ধরুন। শুরু করুন: ebayisapidlld.altervista.org/
2273,smish,আপনার ব্যাংক অ্যাকাউন্টে ২ কোটি টাকা জমা হয়েছে! নিশ্চিত করতে কল করুন: +8801917677789
2274,promo,বড় ডিসকাউন্ট! শীতের পোশাকে ৩০% ছাড়। আজই ভিজিট করুন আমাদের স্টোরে!
2275,smish,আপনার মোবাইল ব্যাংকিং অ্যাকাউন্ট আপডেট করতে কল করুন +8801916677889
2276,smish,ইংলিশ প্রিমিয়ার লিগে বাজি ধরুন এবং ১ কোটি টাকা জিতুন। শুরু করুন: smilesvoegol.servebbs.org/voegol.php
2277,smish,"আসসালামুআলাইকুম!

আপনি কি বাড়িতে বসে কোন টাকা ইনভেস্টমেন্ট না করে টাকা ইনকাম করতে চান?
তাহলে আমাদের বট এ কাজ করুন। আমাদের বট এ আপনি কোন ইনভেস্টমেন্ট ছাড়া ইনকাম করতে পারবেন।

বট লিঙ্ক: https://t.me/free_online_income_24bot"
2278,promo,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯, ৩০দিন cutt.ly/FwQhpKHc"
2279,normal,শুভ পয়লা বৈশাখের প্রীতি ও শুভেচ্ছা!
2280,normal,০১৯৭২৭৭১৭১৪ আমার এই নাম্বারে টাকা পাঠা
2281,promo,"১৭ই মে, ২০২৪ বিশ্ব টেলিযোগাযোগ ও তথ্য সংঘ দিবস (WTISD) উপলক্ষ্যে অনলাইন রচনা প্রতিযোগিতা আয়োজন করা হয়েছে। অংশ গ্রহণ করতে ক্লিক করুনঃ https://bit.ly/wtisd24"
2282,normal,তোমার লক্ষ্যে পৌঁছাতে ধৈর্য ধরো।
2283,normal,আজকের ক্লাস কেমন হলো?
2284,promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0"
2285,normal,আশা করি তোমার দিনটি ভালো কাটুক!
2286,normal,কেমন আছেন?
2287,normal,"হ্যাঁ, বসে থাকলে সময় কাটানো কঠিন হয়। আমি ইউটিউবেও দেখেছি, আবার ডার্ক সিরিজেও ছিল।"
2288,promo,"পূর্বাচল ৩০নং সেক্টর সংলগ্ন ভরাট চলমান প্লট! কাঠা ১.৬লক্ষ
01894841736"
2289,promo,১০০৳ ক্যাশব্যাক শেষ দিন! ৩১জিবি+৪৫০মি.@ ৩৯৯৳ ৩০দিন: cutt.ly/2wQlYv6U
2290,promo,অফার: সব ইলেকট্রনিক্সে ১০% ক্যাশব্যাক। কোড: ELEC10.
2291,normal,"হাই, আমি এখানে।"
2292,smish,"৫০,০০০ টাকা বিনিয়োগে ১,০০,০০০ টাকা পান! কল করুন: +8801918788890"
2293,promo,"ফুলঅন আড্ডা+ইন্টারনেটিং করতে ৬১জিবি+১০০০মি@৳৮৯৯,৩০দিন cutt.ly/LwEXIUPL"
2294,promo,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৪৬জিবি @ ৳৩৯৮,৩০দিন: cutt.ly/AwQzYxAf"
2295,normal,শুভ ক্রিসমাস!
2296,promo,"পূর্বাচল ৩০নং সেক্টর সংলগ্ন ভরাট চলমান প্লট! কাঠা ১.৬লক্ষ
01894841736"
2297,smish,আপনার ব্যাংক অ্যাকাউন্টের তথ্য যাচাই করতে হবে। অনুগ্রহ করে এখানে ক্লিক করুন: http://bit.ly/VerifyInfo
2298,smish,"❤️কেউ যদি অনলাইনে কাজ করতে চান এড ফি ছাড়া তাহলে ইনবক্স করুন যতটুকু পাড়ি সাহায্য করমু ইনশাআল্লাহ 🫶🫶🫶

📣💁‍♂️ দিন বদলাচ্ছে নেটওয়ার্ক মার্কেটারদের। 🧑‍💻

❤️‍🔥 এখন বিশ্বে প্রায় ৩২ লক্ষ তরুণ তরুণী   নেটওয়ার্ক মার্কেটিং নিয়ে কাজ করছেন। ঘরে বসেই আয় করেন ডলার। অন্যদেরও সুযোগ করে দিচ্ছেন। 🥀  ইনশাল্লাহ আপনারাও ইনকাম পাবেন  🥀 😊
Free income site link- 
https://www.highcpmgate.com/muigh4ey03?key=beb861fae1d527a916402431ed1e7eb8"
2299,normal,তুমি কি পার্কে যাচ্ছো?
2300,promo,৭৯পয়সা প্রতি মিনিট ১৫দিন মেয়াদের কল রেট অফারটি নিতে ১১৯ টাকা রিচার্জ  করুন। 
2301,smish,আপনার ব্যাংক অ্যাকাউন্টের বিবরণ আপডেট করুন। দয়া করে এখানে লগইন করুন: http://bit.ly/AccountUpdate
2302,normal,"সাফল্য তোমার দিকে আসবে, ধৈর্য ধরো।"
2303,promo,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন cutt.ly/FwQhpKHc"
2304,promo,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন cutt.ly/FwQhpKHc"
2305,promo,"২০০৳ ক্যাশব্যাক শেষ দিন,নাও ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: cutt.ly/FwQhpKHc"
2306,smish,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. নাম্বারের ভিত্তিতে নির্বাচন করা হবে. B.SC pass Marksheet and certificate send WhatsApp 7602236317
2307,smish,"১,০০,০০০ টাকা বিনিয়োগে ৩,০০,০০০ টাকা পান! কল করুন: +8801911011023"
2308,smish,আপনাকে চাকরির জন্য নির্বাচন করা হয়েছে। প্রতিদিন ৩৫০০ টাকা করে বেতন পাবেন। আরও জানতে ক্লিক করুন https://api.whatsapp.com/send/?phone=8801328101352
2309,promo,"৫ জুন বিশ্ব পরিবেশ দিবস ২০২৩
এ বছরের প্রতিপাদ্য: প্লাস্টিক দূষণ সমাধানে সামিল হই সকলে
এ বছরের স্লোগান: সবাই মিলে করি পণ, বন্ধ হবে প্লাস্টিক দূষণ
-পরিবেশ, বন ও জলবায়ু পরিবর্তন মন্ত্রণালয়।"
2310,promo,নতুন কাস্টমারদের জন্য বিশেষ ডিসকাউন্ট। আজই রেজিস্টার করুন।
2311,normal,আমার কাছে কোনো নতুন খবর আছে?
2312,normal,শুভ রাত্রি!
2313,normal,শুভ লক্ষ্মী পূজা!
2314,smish,বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801917788990
2315,smish,"গভঃ রেজিঃ  - ১৮০৭২৭/২০২২ National agancy company পার্ট-টাইম চাকরি
পড়াশোনার পাশাপাশি অনলাইন প্লাটফর্মে বিজ্ঞাপন প্রচার করার জন্য ছেলে মেয়ে কর্মী নিয়োগ চলছে।
পদের_নামঃ কল সেন্টার
মাসিক বেতনঃ 10/12 হাজার 
দৈনিক কাজের সময়ঃ ৪/৫ঘন্টা
আগ্রহী আপুরা ও ভাইয়েরা সরাসরি ইনবক্স_এ যোগাযোগ করুন।বা ফোন . 01984766558"
2316,normal," আসক্তের মতো ভালবাসবেন না, ধ্বংসাত্মকভাবে কাউকে ঘৃণা করবেন না। - [উমার ইবনুল খাত্তাব ( রাঃ)]"
2317,normal,"বেশি চিন্তা করব না, সব ঠিক হবে।"
2318,normal,"আপনার বিদ্যুৎ বিল বাকি আছে ৭২০০/- টাকা, জরুরি।"
2319,normal,তুমি কি থিয়েটারে যাচ্ছো?
2320,smish,আপনার সঞ্চয় দ্বিগুণ করার সুযোগ! কল করুন: +8801711011023
2321,promo,সব কসমেটিক্সে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।
2322,normal,তুমি কি জিমে যাচ্ছো?
2323,promo,বোনাস সহ ৩জিবি-৬০টাকা-৩দিন। ডায়াল *১২১*৫৬৯৯# বা https://mygp.li/mo
2324,normal,শুভ নববর্ষ!
2325,smish,মাশরাফির সাথে ফ্রি হোটেল বুকিং জিততে ক্যাসিনোতে বাজি ধরুন। শুরু করুন: ebayisapidlld.altervista.org/
2326,normal,"০১৮২৭২৮৩৮৭৩ এই নাম্বারে কল করুন, জরুরি।"
2327,normal,"জরুরি, ০১৯৩৭২৮৩৮৯৪ এই নাম্বারে রকেটে টাকা পাঠান।"
2328,smish,বাংলাদেশ ব্যাংক থেকে জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801913233245
2329,smish,"""অভিনন্দন! আপ্নি পাসেন"" ""বিকাশ"""" & BRAC""""N.G.O"""" pokko teke """"STUDENT বৃত্তি"""" (টাকা-10,499/) আপনার পরিমাণ আইডি: এখন আপনার প্রার্থী নির্বাচন করুন: Bestarito Janta Call korun office: 01794567889 (am 11 to 5pm} ওথোভা""""ঠিক আছে""""লিখা এসএমএস করব? আমড়া আপনের কেচা কল করবো.!"""
2330,smish,আপনার ক্রেডিট স্কোর আপডেট করতে কল করুন +8801715566778
2331,promo,নতুন ফ্যাশন কালেকশনে ২০% ডিসকাউন্ট। আজই আসুন!
2332,promo,বাংলাদেশ নৌবাহিনীতে অফিসার ক্যাডেট পদে নিয়োগ চলছে । ভিজিট করুন: www.joinnavy.navy.mil.bd
2333,promo,"পূর্বাচল সংলগ্ন নাভানা'র ৩,৫ ও ১০ কাঠার প্লট কিনুন – ০১৮৪৭-২১৪০১৮"
2334,smish,স্থিতিশীল কাজ। বেতন 1500 BDT/দিন। ঘরে বসে কাজ: cutt.ly/U6zMFGQ
2335,promo,"হটশট ক্যাশব্যাক ৳১৮! হটস্পট ডিলে ২২জিবি@৳১৭৯, ৭দিন: cutt.ly/fwLo4TBP"
2336,smish,আপনার মোবাইল রিচার্জ করতে কল করুন: +8801811011023
2337,normal,বাড়িতে একটি নতুন গাড়ি আসছে।
2338,promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0"
2339,normal,০১৬৭২৫৭৩৮৫১ নাম্বারে বিকাশ করুন।
2340,normal,আল্লাহর কাছে আপনি প্রার্থনা করা বন্ধ করে দিলে তিনি রাগান্বিত হন। অথচ আদম সন্তানের কাছে কিছু প্রার্থনা করলে সে রেগে যায়। – [ইমাম ইবনুল কাইয়্যিম (রাহিমাহুল্লাহ)]
2341,promo,‘শেখ হাসিনা ইয়ুথ ভলান্টিয়ার অ্যাওয়ার্ড-২০২৪’ প্রদানের লক্ষ্যে ১৮-৪৫ বছরের যুবদের নিকট হতে দরখাস্ত আহবান করা হয়েছে। এ বিষয়ে সকল তথ্য যুব ও ক্রীড়া মন্ত্রণালয়ের ওয়েবসাইটে www.moysports.gov.bd পাওয়া যাবে।
2342,smish,"ভালোভাবে চেষ্টা করলে মাসে ৩০-৬০ হাজার টাকা ইনকাম করতে পারবেন ...!🥰কাজ করতে না চাইলে ও একবার আমাদের online class টা করুন, আসা করি ভালো লাগবে।
শুধু telegram id লাগবে।"
2343,normal,তুমি কি সিনেমা দেখছো?
2344,normal,০১৮২৭২৮৩৯৬৩ নাম্বারে কল করুন।
2345,smish,"ইংলিশ প্রিমিয়ার লিগে বাজি ধরুন এবং ৫০,০০০ টাকা জিতুন। শুরু করুন: phlebolog.com.ua/libraries/joomla/results.php"
2346,smish,এখনই IPL এ Fantasy টিম বানিয়ে জিতে নিন iPhone 14 ক্লিক: https://rebrand.ly/C-Arena ; ট্যাক্সসহ চার্জ ৫.০৫ টাকা/দিন ; অটো রিনিউ প্রযোজ্য।
2347,promo,অফার: সব ইলেকট্রনিক্সে ১০% ক্যাশব্যাক। কোড: ELEC10.
2348,smish,"❤️কেউ যদি অনলাইনে কাজ করতে চান এড ফি ছাড়া তাহলে ইনবক্স করুন যতটুকু পাড়ি সাহায্য করমু ইনশাআল্লাহ 🫶🫶🫶

📣💁‍♂️ দিন বদলাচ্ছে নেটওয়ার্ক মার্কেটারদের। 🧑‍💻

❤️‍🔥 এখন বিশ্বে প্রায় ৩২ লক্ষ তরুণ তরুণী   নেটওয়ার্ক মার্কেটিং নিয়ে কাজ করছেন। ঘরে বসেই আয় করেন ডলার। অন্যদেরও সুযোগ করে দিচ্ছেন। 🥀  ইনশাল্লাহ আপনারাও ইনকাম পাবেন  🥀 😊
Free income site link- 
https://www.highcpmgate.com/muigh4ey03?key=beb861fae1d527a916402431ed1e7eb8"
2349,smish,"https://t.me/Referincomebd4536_bot?start=r00798685036
দিনে 200 থেকে 300 টাকা ইনকাম করতে চাইলে এই লিংকে ক্লিক করুন"
2350,promo,"৩৫জিবি+৮০০মিনিট-৬০০টাকা-৩০দিন(বোনাসসহ), নিতে *১২১*৫২৬২# বা mygp.li/a8"
2351,normal,আমি একটি প্রতিষ্ঠানের পরিচালক হিসাবে পরিচালক করতে চাই।
2352,promo,বড়দিনের শুভেচ্ছা। থাকছে ২৫% ছাড় ৩১ ডিসেম্বর পর্যন্ত । ০১৭১৩১৯৯২৭০
2353,smish,"আজই আইপিএলে বাজি ধরুন এবং ১০,০০০ টাকা ক্যাশব্যাক জিতুন। শুরু করুন: promusic.co/components/interbank.com/"
2354,smish,বাংলাদেশ ব্যাংক থেকে জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801916677889
2355,normal,তুমি সবসময় সেরা।
2356,promo,"শেখ হাসিনা সরকারের সাফল্য: 
২০০৬ সালে সামাজিক নিরাপত্তা খাতে বরাদ্দ ছিল মাত্র ২ হাজার ৫০৫ কোটি টাকা। ২০২৩ সালে বেড়ে দাঁড়িয়েছে ১ লক্ষ ২৬ হাজার ২৭২ কোটি টাকা।"
2357,smish,বিনামূল্যে ক্রিপ্টো পাওয়ার সুযোগ! এখানে ক্লিক করুন: http://bit.ly/FreeCrypto
2358,promo,"বাড়ির ডেকোর আইটেমে ২০% ছাড়। স্টক সীমিত, দেরি করবেন না।"
2359,smish,"প্রিয় গ্রাহক আপনার
বিদ্যুৎ সংযোগ বিচ্ছিন্ন করা হবে
আজ রাত ১০.৩০ মিনিটে
থেকে
বিদ্যুৎ অফিস।
কারণ আপনার
আগের মাসের বিল ছিল না
আপডেট অবিলম্বে দয়া করে
আমাদের সাথে যোগাযোগ করুন
বিদ্যুৎ কর্মকর্তা
9163657962 ধন্যবাদ"
2360,smish,আপনার ক্রেডিট কার্ডের বিল পেমেন্ট মিস হয়েছে। এখানে ক্লিক করে পেমেন্ট করুন: http://bit.ly/PayBill
2361,promo,"নভেম্বর-২৩
রিচার্জ:0৳
খরচ:
ডেটা:38৳
ভয়েস:57৳
অন্যান্য:0৳"
2362,smish,বাংলাদেশ ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। কল করুন: +8801814344456
2363,smish,"https://t.me/Referincomebd4536_bot?start=r04697367725

ফ্রি আবারো আসলো আপনাদের মাঝে নতুন একটি ইনকাম বট যেটি প্রতি রেফারে দিচ্ছে ৭৫ টাকা করে তাই আর দেরি না করে কাজে লেগে পরুন ☺️🫰"
2364,promo,"লোটোতে শুধুমাত্র আজকের অফার
নির্দিষ্ট পণ্যে
১টি কিনলে ১টি ফ্রী
শপ্র"
2365,smish,রমজান উপহার https://bjmltcyj.prescriptiondome.top/12acdFRHQ1QBeQYFaFMrInxbWQlvWCRyW0ZWbzEUBAIkCAAZVDkbGyVcLDFLVF8NGyc1cUwTTQVBXhUndyBoPDwKVBXhUndyBoPDwKu7&12_9p0xmi&120px 43
2366,smish,"২০০ টাকা বিনামূল্যে বোনাস!
৫০০০টাকা জেতার সুযোগ।
https://cutt.ly/JiliG"
2367,normal,"আপনার মতো হোক না, আমি যেন তারামুল।"
2368,promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0"
2369,normal,"আমি হলে তো আগে থেকেই সরিয়ে দিতাম... কিন্তু এখন যেটা হচ্ছে, তারা একটু জিদ করছে যে বাইরের থেকে এসে সব নিয়ে নিবে, এটা ঠিক না"
2370,smish,"আপনার পরবর্তী গ্রামীণফোন রিচার্জে BDT 2,000 ডিসকাউন্ট পান।"
2371,normal,"হ্যালো, কেমন আছেন?"
2372,smish,"https://t.me/Referincomebd4536_bot?start=r04697367725

ফ্রি আবারো আসলো আপনাদের মাঝে নতুন একটি ইনকাম বট যেটি প্রতি রেফারে দিচ্ছে ৭৫ টাকা করে তাই আর দেরি না করে কাজে লেগে পরুন ☺️🫰"
2373,normal,০১৮২৭৩৮২৭৩৯ এই নাম্বারে দ্রুত টাকা পাঠাও।
2374,normal,তুমি কি খেলছো?
2375,normal,০১৮২৭২৮৩৯৫১ নাম্বারে কল করুন।
2376,smish,মাশরাফির সাথে একান্ত সাক্ষাতের সুযোগ পেতে বিপিএলে বাজি ধরুন। এখনই শুরু করুন: ebayisapidlld.altervista.org/
2377,smish,"বাড়িতে বসে অনলাইনে কেউ ইনকাম করতে চাইলে আমাকে ইনবক্স করুন।
প্রতিদিন ২০০ থেকে ৫০০ টাকা।"
2378,normal,"তুমি যা করতে পারো, তা অসাধারণ।"
2379,normal,আমার জন্য কোনো নতুন খবর আছে?
2380,promo,"৳২৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৭৩,৩০দিন cutt.ly/zwTmxzpd"
2381,smish,"আয় করুন 
https://midgerelativelyhoax.com/wukj2e6w?key=c365cd811b55b1d2a541dfadf1d4f7de"
2382,smish,আপনার পেন্ডিং বিলটি পেমেন্ট করুন এবং অবিলম্বে যোগাযোগ করুন +8801812345678
2383,promo,"নির্বাচনি আচরণবিধি মেনে চলুন, 
সুষ্ঠু ও অবাধ নির্বাচনে সহায়তা করুন
- বাংলাদেশ নির্বাচন কমিশন"
2384,smish,"উপবৃত্তির 4200 টাকার জন্য
যোগাযোগ করুন: 01320660547
শিক্ষা বোর্ড"
2385,promo,"বাড়ির ডেকোর আইটেমে ২০% ছাড়। স্টক সীমিত, দেরি করবেন না।"
2386,normal,শুভ পোহেলা ফাল্গুন!
2387,normal,আত্মবিশ্বাস নিয়ে সামনে এগিয়ে যাও।
2388,promo,ফিটনেস ইকুইপমেন্টে ১৫% ডিসকাউন্ট! আজই অর্ডার করুন।
2389,promo,"লি কুপার লন্ডনের
উইন্টার কালেকশন
মোকাসিন সু, পোলো শার্ট, জিন্স
জলদি"
2390,smish,"⏩নতুন ওয়েবসাইট [PROFITSHOP24]
▶️রেজিষ্ট্রেশন ফি 15 টাকা
▶️ রেজিস্ট্রেশন লিং: ইনবক্স।
🌟 কাজ হলোঃ
ইউটিউবে ভিডিও দেখা,,অথবা ফেসবুকে একটা Page ফলো দিয়ে আপনি 1-3 টাকা ইনকাম করতে পারবেন ।🔥😱
👉মাত্র ৩৫ টাকা হলেই উইথড্র দিতে পারবেন 👈"
2391,smish,জনতা ব্যাংক অ্যাকাউন্ট আপডেট করতে এখানে ক্লিক করুন: https://t.me/JanataUpdateBot5
2392,normal,"ওহ, আমি সিরিজগুলো দেখতে শুরু করেছি, কিন্তু এখন খেলাধুলা আর ঘুরাঘুরি ছাড়া সময় পাচ্ছি না। মি. রোবট সিজন ২ শুরু করেছি, হ্যাকিং নিয়ে, বেশ রিয়েলিস্টিক। তবে কাজের মধ্যে বিরতি দেওয়া কঠিন।"
2393,normal,০১৯৭২৭৭১৭১৪ আমার এই নাম্বারে টাকা পাঠা
2394,normal,০১৯২৭২৮৩৭৯২ এই নাম্বারে রকেটে টাকা পাঠান।
2395,promo,"আজ ১৫ মার্চ বিশ্ব ভোক্তা-অধিকার দিবস। দিবসের প্রতিপাদ্য- ‘স্মার্ট বাংলাদেশ গড়ি, ভোক্তার স্বার্থে কৃত্রিম বুদ্ধিমত্তা ব্যবহার করি’। জাতীয় ভোক্তা-অধিকার সংরক্ষণ অধিদপ্তর, বাণিজ্য মন্ত্রণালয়।"
2396,promo,সেনাবাহিনীতে সৈনিক পদে যোগদানের জন্য ১০ জানুয়ারি ২০২৪ হতে ১৫ ফেব্রুয়ারি ২০২৪ পর্যন্ত আবেদন আহবান করা হচ্ছে। নিয়োগ বিজ্ঞপ্তিতে প্রকাশিত নির্দেশনা অনুযায়ী টেলিটক সিমের মাধ্যমে আবেদন করতে হবে
2397,promo,"শুধুমাত্র মাইজিপিতে নতুন সিমের অফার এখন ২জিবি ইন্টারনেট মাত্র ১৭ টাকায়,মেয়াদ ৭দিন(মাসে সর্বোচ্চ একবার)।ভিজিট করুন https://mygp.li/ga"
2398,normal,বাড়িতে একটি নতুন বাড়ি পাচ্ছে।
2399,normal,সমুদ্রে ভ্রমণ করতে ভালো লাগে।
2400,normal,তুমি কি পার্কে যাচ্ছো?
2401,normal,কাল কি করব?
2402,smish,"১,০০,০০০ টাকা বিনিয়োগে ২,০০,০০০ টাকা পান! কল করুন: +8801919899901"
2403,normal,আমি আমার পরিবারের সঙ্গে একটি নতুন সময় পালন করতে চাই।
2404,normal,তোমার প্রতিভা অসাধারণ।
2405,smish,"বিনিয়োগে দ্বিগুণ লাভ, কল করুন: +8801911234567"
2406,smish,অভিনন্দন! আপনি ডাচ বাংলা ব্যাংক উপবৃত্তির জন্য নির্বাচিত হয়েছেন। সঠিকভাবে নিশ্চায়ন এবং টাকাও উত্তোলনের নিয়ম জানতে নিচের লিংকে ক্লিক করুন।
2407,normal,শুভ নভেম্বর!
2408,smish,আপনার পাসওয়ার্ড রিসেট করতে হবে। এখানে ক্লিক করুন: [passwordreset.com/ResetBD]
2409,promo,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।
2410,smish,"মাসে ২০ থেকে ৩০ হাজার ইনকাম করতে পারবেন 🌺
যোগাযোগ নাম্বার 01761693374 💢"
2411,normal,পাখিরা গাছে খুব সুন্দর গান গায়।
2412,normal,আপনার পাওনা টাকা জলদি পাঠান ০১৭২৮২৭২৯৩৮।
2413,smish,"আপনার পরবর্তী গ্রামীণফোন রিচার্জে BDT 2,000 ডিসকাউন্ট পান।"
2414,promo,শুধু আজকের অফার! ৪০জিবি (বোনাসসহ) ৫০০টাকা ৩০দিন।ডায়াল *১২১*৫০৪৯# বা mygp.li/mo
2415,promo,"১০০'মাদানীএভিনিউ আর্মি হাউজিং(জলসিড়ি)সংলগ্ন প্লট কাঠা৫লক্ষ
01894841729"
2416,promo,"আজ ও কাল মেন্স ওয়ার্ল্ড এর সকল শাখায় ফ্ল্যাট ৫০% ডিসকাউন্ট
cutt.ly/fmw"
2417,smish,"https://t.me/DailyEarn_Money_bot?start=r08368814246
উপরে দেওয়া লিং এ ক্লিক করে ডেলি ২০০ থেকে ৩০০ টাকা ইনকাম করতে চাইলে এখনি ক্লিক করুন"
2418,normal,অনলাইনে নির্বাচন কিভাবে করা যাবে
2419,normal,তোমার সাহস অসাধারণ।
2420,normal,আমি যে ব্যাপারটি অনেক দুঃখ পেয়েছি সেটি হল বাসায় থাকা।
2421,promo,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৩০জিবি+৫০০মি. @৳৩৯৯,৩০দিন: cutt.ly/AwkY4L2C"
2422,smish,সোনালী ব্যাংক অ্যাকাউন্ট আপডেট করতে এখানে ক্লিক করুন: https://wa.me/8801812122234
2423,normal,আজকে সিনেমা দেখবে?
2424,smish,"অভিনন্দন! আপনি 50,000 টাকা নগদ পুরস্কার জিতেছেন। আপনার পুরস্কার দাবি করতে 018XXXXXXXXX নম্বরে কল করুন।"
2425,smish,আপনার ব্যাংক তথ্য আপডেট করুন। এখানে ক্লিক করুন: [verifybankinfo.com/UpdateBD]
