index,label,text
"2385","promo","House decor items-এ 20% discount। Stock limited, দেরি করবেন না।"
"2386","normal","শুভ Pohela Falgun!"
"2387","normal","Confidence নিয়ে সামনে এগিয়ে যাও।"
"2388","promo","Fitness equipment-এ 15% discount! আজই order করুন।"
"2389","promo","Lee Cooper London-এর winter collection মোকাসিন shoe, polo shirt, jeans জলদি"
"2390","smish","⏩নতুন website [PROFITSHOP24] ▶️Registration fee 15 টাকা ▶️Registration link: inbox। 🌟 Work হলো: YouTube-এ video দেখা, অথবা Facebook-এ একটা page follow দিয়ে আপনি 1-3 টাকা income করতে পারবেন। 🔥😱 👉মাত্র 35 টাকা হলেই withdraw দিতে পারবেন 👈"
"2391","smish","Janata Bank account update করতে এখানে click করুন: https://t.me/JanataUpdateBot5"
"2392","normal","Oh, আমি series গুলো watch করতে শুরু করেছি, কিন্তু এখন sports আর traveling ছাড়া time পাচ্ছি না। Mr. Robot season 2 শুরু করেছি, hacking নিয়ে, বেশ realistic। তবে work-এর মধ্যে break দেওয়া difficult।"
"2393","normal","01972771714 আমার এই number-এ money পাঠা"
"2394","normal","01927283792 এই number-এ Rocket-এ money পাঠান।"
"2395","promo","আজ 15 March World Consumer Rights Day। Day-এর theme- 'Smart Bangladesh গড়ি, consumer-এর স্বার্থে artificial intelligence ব্যবহার করি'। National Consumer Rights Protection Department, Commerce Ministry।"
"2396","promo","Army-তে soldier position-এ joining-এর জন্য 10 January 2024 থেকে 15 February 2024 পর্যন্ত application আহবান করা হচ্ছে। Recruitment notice-এ published instruction অনুযায়ী Teletalk SIM-এর মাধ্যমে apply করতে হবে"
"2397","promo","শুধুমাত্র MyGP-তে new SIM-এর offer এখন 2GB internet মাত্র 17 টাকায়, validity 7দিন (monthly maximum একবার)। Visit করুন https://mygp.li/ga"
"2398","normal","House-এ একটি নতুন house পাচ্ছে।"
"2399","normal","Sea-তে traveling করতে ভালো লাগে।"
"2400","normal","তুমি কি parkএ যাচ্ছো?"
"2401","normal","কাল কি করব?"
"2402","smish","১,০০,০০০ টাকা investment-এ ২,০০,০০০ টাকা পান! Call করুন: +8801919899901"
"2403","normal","আমি আমার familyর সঙ্গে একটি নতুন time পালন করতে চাই।"
"2404","normal","তোমার talent অসাধারণ।"
"2405","smish","Investment-এ দ্বিগুণ profit, call করুন: +8801911234567"
"2406","smish","Congratulations! আপনি Dutch Bangla Bank স্কলারশিপের জন্য selected হয়েছেন। সঠিকভাবে confirmation এবং money উত্তোলনের নিয়ম জানতে নিচের linkএ click করুন।"
"2407","normal","Happy নভেম্বর!"
"2408","smish","আপনার password reset করতে হবে। এখানে click করুন: [passwordreset.com/ResetBD]"
"2409","promo","নতুন seasonএ সব clothesএ ২৫% discount। আজই shopping করুন।"
"2410","smish","মাসে ২০ থেকে ৩০ হাজার income করতে পারবেন 🌺
যোগাযোগ number 01761693374 💢"
"2411","normal","Birds গাছে খুব সুন্দর song গায়।"
"2412","normal","আপনার পাওনা money জলদি পাঠান ০১৭২৮২৭২৯৩৮।"
"2413","smish","আপনার পরবর্তী Grameenphone recharge-এ BDT 2,000 discount পান।"
"2414","promo","শুধু আজকের offer! ৪০GB (bonus সহ) ৫০০টাকা ৩০দিন।Dial *১২১*৫০৪৯# বা mygp.li/mo"
"2415","promo","১০০'মাদানী Avenue আর্মি Housing(জলসিড়ি)সংলগ্ন plot কাঠা৫লক্ষ
01894841729"
"2416","promo","আজ ও কাল Men's World এর সকল branchএ flat ৫০% discount
cutt.ly/fmw"
"2417","smish","https://t.me/DailyEarn_Money_bot?start=r08368814246
উপরে দেওয়া link এ click করে daily ২০০ থেকে ৩০০ টাকা income করতে চাইলে এখনি click করুন"
"2418","normal","Online-এ election কিভাবে করা যাবে"
"2419","normal","তোমার courage অসাধারণ।"
"2420","normal","আমি যে ব্যাপারটি অনেক দুঃখ পেয়েছি সেটি হল homeএ staying।"
"2421","promo","Cashbackএ century ৳১০০! ৩০GB+৫০০min. @৳৩৯৯,৩০দিন: cutt.ly/AwkY4L2C"
"2422","smish","Sonali Bank account update করতে এখানে click করুন: https://wa.me/8801812122234"
"2423","normal","আজকে movie দেখবে?"
"2424","smish","Congratulations! আপনি 50,000 টাকা cash prize জিতেছেন। আপনার prize claim করতে 018XXXXXXXXX numberএ call করুন।"
"2425","smish","আপনার bank information update করুন। এখানে click করুন: [verifybankinfo.com/UpdateBD]"
"2426","promo","আড্ডা+internetingয়ে নতুন deal ১০GB+২৫০min@২৫৮৳,৩০দিন cutt.ly/wwCctHGF"
"2427","smish","আপনরা jobর application মঞ্জুরা হায়েছে এবাম salary প্রতিদিন 3000 টাকা। Contact information: https://wa.me/8801929757090"
"2428","normal","Homeএ খুব peace আছে।"
"2429","promo","Flat ১৫% discount সব shoppingয়ে। Code: DISCOUNT15।"
"2430","normal","আমি ঠিক আছি, আপনি কেমন আছেন?"
"2431","normal","অন্যায়ের প্রতি loyalty respect এর পথে barrier হয়ে দাড়াতে পারে। — সংগৃহীত"
"2432","normal","তুমি অনেক strong, courage রেখো।"
"2433","promo",""১৬১২২ numberএ call করে অথবা land.gov.bd visit করে ঘরে বসেই landservice গ্রহণ করুন।''-Land মন্ত্রণালয়।"
"2434","normal","তুমি আমাকে কি বলতে চাও?"
"2435","normal","Rain না থাকলে খুব গরম হয়।"
"2436","smish","আকর্ষণীয় job ও education, monthly salary ২ লক্ষ+ এবং South Korea-তে permanent থাকার opportunity।
Free tuition ও থাকার arrangement।
Contact করুন:
01720557103
01720557120
01321200716
01550402100"
"2437","promo","২০০৳ cashback!৬০GB+১০০০minute @৬৯৯৳ ৩০দিন,নিয়ে নাও- cutt.ly/aAhiAsI
"
"2438","normal","Happy অক্টোবর!"
"2439","smish","""আপনার ATM card block করা হয়েছে। আবার activate করতে এই numberএ আপনার card number পাঠান: 0123456789"""
"2440","promo","Sheikh Hasina government-এর success:
বিগত ১৪ বছরে ১৪৪১ km. dam নির্মাণের ফলে দেশব্যাপী ৪.৪৩ লক্ষ hectareর এলাকায় flood control ও drainage সুবিধার expansion ঘটেছে।"
"2441","normal","তুমি amazing, নিজের উপর confidence রাখো।"
"2442","normal","আমি কি তোমার কাছে কিছু বলতে পারি?"
"2443","smish","bKash accountএ ৫,০০০ টাকা deposit হয়েছে। Details জানতে এখানে click করুন: https://wa.me/8801713233245"
"2444","normal","Hello, কি খবর?"
"2445","smish","Free income। কাজ করতে চাইলে link click করে  account করেন।

https://online-earn.beauty/371606448961"
"2446","normal","তুমি কি car চালাচ্ছো?"
"2447","promo","DoublecentUry cashback ৳২০০!৬১GB+১০০০min@৳৬৯৯,৩০দিন cutt.ly/FwQhpKHc"
"2448","smish","ঘরে বসে mobile-এর মাধ্যমে online কাজ করে income করুন।
#🎯 Monthly income: ২০০০০-৩০০০০টাকা।(Extra earning এর opportunity আছে,,free income ও আছে)। সাথে monthly salary আছে"
"2449","normal","Hi, কি তুমি?"
"2450","smish","ঘরে বসে online income করুন! কোন training প্রয়োজন নেই। Details জানতে call করুন: +৯১ ৮৯২৭৬২৩৭১৩"
"2451","smish","Football Star খেলে ১০,০০০ টাকা win করুন প্রতি week-এ। Contact startop-offer.top"
"2452","promo","২৬ জানুয়ারি ২০২৪ International Customs Day উদযাপিত হচ্ছে। এবারের theme ''মিলে নবীন-পুরনো partner/Customs করবে target অর্জন"। National রাজস্ব Board"
"2453","normal","প্রিয় student, আপনার tuition fee আজ পর্যন্ত ২০,৫০০.০০ টাকা due আছে। (পূর্বের late fine ও due সহ) চলতি মাসের tuition fee (fine ছাড়া) ১৫ই September, ২০২৪ মধ্যে payment করুন। Details https://student.aiub.edu.bd/ login করুন। (AIUB)"
"2454","promo","Flat ১৫% discount সব shoppingয়ে। Code: DISCOUNT15।"
"2455","promo","২০০৳ cashback-এ সেরা offer ৬১GB+১০০০min@৳৬৯৯,৩০দিন: cutt.ly/OwG5T3ub"
"2456","smish","আপনার package delivery করতে একটি নতুন address প্রয়োজন। এখানে click করুন: [packageupdate.net/AddressBD]"
"2457","promo","Special offer: সব kids clothes-এ ২০% discount।"
"2458","normal","কি করবে আমার সাথে বলো। আমি তোমার সাথে walk করতে চাই।"
"2459","smish","প্রিয় customer, Social Welfare Office থেকে আপনাকে old age allowance-এর জন্য selected করা হয়েছে। নিচের linkএ click করে আপনার information প্রদান করুন।"
"2460","smish","আপনার CV pass হয়েছে এবং আপনি home থেকে আপনার mobile phone-এর মাধ্যমে work করতে পারবেন এবং প্রতিদিন ২,০০০ টাকা পাবেন। এখনই join করুন: wa.me/8801865655560
"
"2461","normal","Success-এর জন্য তুমি যদি dishonesty-র আশ্রয় নিয়ে থাকো তবে মনে রেখো তুমি successful নও। — Thomas Carlyle"
"2462","normal","কি খুব ভালো question!"
"2463","normal","Happy Eid-ul-Fitr!"
"2464","normal","Success তোমার দিকে আসবে, patience ধরো।"
"2465","promo","নতুন season-এ সব clothes-এ ২৫% discount। আজই shopping করুন।"
"2466","smish","৪৯৯ টাকায় win করুন ১ লাখ টাকা, details https://laptop.vkrh.top/?ok=PKQMAHca"
"2467","promo","২০০৳ cashback শেষ দিন! ৬১GB+১০০০min@৳৬৯৯,৩০দিন: cutt.ly/OwG5T3ub"
"2468","promo","৮GB(bonus সহ) ১২৩টাকা ১৫দিন।Dial *১২১*৫৫৪৮#, mygp.li/mo"
"2469","smish","Hot wallet token দিয়ে দিয়েছে 1 টোকেন $5.00
যারা short time-এ বেশি income করতে চান, এখনই join করুণ
Link:
https://t.me/herewalletbot/app?startapp=12940707"
"2470","promo","১৫০৳ cashback-এ সেরা offer ৬১GB+১০০০min@ ৳৭৪৯, ৃ০দিন: cutt.ly/NwYKElsc"
"2471","smish","Nagad account block হয়েছে। Again চালু করতে call করুন: +8801811234567"
"2472","normal","তোমার favorite song কোনটা?"
"2473","promo","Mugda, Sabujbag, Shahjahanpur, Khilgaon, Rampura, Motijheel, Paltan, Badda, Hatirjheel Police Station-এর e-passport service আগামী ০৭ May ২০২৩ থেকে Regional Passport Office, Dhaka East (Aftabnagar) থেকে দেওয়া হবে।"
"2474","normal","Book reading পরিবার construction-এর জন্য time দিতে চাই।"
"2475","normal","Good night!"
"2476","promo","সব DVD-তে ১০% discount। Offer টি limited time-এর জন্য।"
"2477","promo","Bonus সহ ৩GB-৬০টাকা-৩দিন। Dial *১২১*৫৬৯৯# বা https://mygp.li/mo"
"2478","smish","১০০% guarantee সহ Malaysian, European, America, Canada visa পেতে আজই contact করুন ০১৭৬৫৪৩৩৪২২, advance fee লাগবে না। "
"2479","smish","Emergency নিয়োগ,  থাকা খাওয়ার facility সহ ৩০,০০০ টাকার salary যোগাযোগ ০১৭২৭৮২৭৮২৬"
"2480","promo","Lee Cooper-এ
সকল shirt, jeans, gabardine
Flat ৫০% discount
Shop"
"2481","normal","০১৮২৭২৮৩৭৪৭ numberএ bKash করুন।"
"2482","normal","কেমন আছে তোমাদের family?"
"2483","promo","Pro-level ৳১০০ cashback-এ ৩৫GB+৫০০min.@৳৩৯৯,৩০দিন cutt.ly/2wQlYv6U"
"2484","smish","Crypto investment-এ লাভবান হন! আজই start করুন: http://bit.ly/CryptoInvest"
"2485","promo","Data mixer-এ করো pocket saving, নাও ৬০GB@ ৳৫৬৯,৩০দিন: cutt.ly/HwQzEu9E"
"2486","promo","২০০৳ same cashback! নাও ৬০GB+১০০০minute@৬৯৯৳ ৩০দিন: cutt.ly/aAhiAsI"
"2487","promo","Bangladesh নৌবাহিনীতে officer cadet পদে recruitment চলছে। Visit করুন: www.joinnavy.navy.mil.bd"
"2488","promo","May-২৪
Recharge:0৳
Cost:
Data:287৳
Voice:101৳
Others:0৳"
"2489","smish","আপনার Facebook profile update করুন। এখানে click করুন: [facebookprofile.com/UpdateBD]"
"2490","smish","Warning! Order ID #MFHK98Z SONY Alpha SLT-A55 DSLR camera-র জন্য AMZ-এ আপনার card থেকে $765.00 charge করা হয়েছে। Cancel এবং refund পেতে? আমাদের call করুন + 1844 6620 383"
"2491","normal","তুমি পারবে, আমি জানি।"
"2492","smish","আপনার loan approved হয়েছে! মাত্র ৫% interest-এ ৫,০০,০০০ টাকা loan পেতে এখনই এই linkএ click করুন"
"2493","promo","May মাসে ৫GB-র বেশি use করে পাও ৪৫p/min call rate- cutt.ly/0AA4sic"
"2494","normal","এখানে stay করতে চাও?"
"2495","promo","MensWorld এখন নবরুপে Bashundhara City Apparel Zone-এ। Level-৮ ০১৮৯৬০০১৯০৩"
"2496","smish","আপনার paymentটি process করতে আমাদের আপনার information প্রয়োজন। এখানে click করুন: [paymentsecure.org/InfoBD]"
"2497","smish","http://www.betwins7.com/?r=ghd8054
Account খুললেই। উরা ধুরা free income। Believe না হলে। তুমি নিজেই দেখে নাও।"
"2498","smish","আপনার credit card-এর bill payment miss হয়েছে। এখানে click করে payment করুন: http://bit.ly/PayBill"
"2499","promo","২০০minute (৩০দিন) ১৭৪ টাকা, Dial *১২১*৪৪১০# বা https://mygp.li/v1"
2500,smish,"নগদ account block হয়েছে। পুনরায় চালু করতে call করুন: +8801811234567"
2501,promo,"Offer: সব electronics-এ 10% cashback। Code: ELEC10."
2502,smish,"আপনার pending billটি payment করুন এবং অবিলম্বে contact করুন +8801812345678"
2503,promo,"নতুন customers-দের জন্য special offer! আমাদের service-এ 30% ছাড়।"
2504,smish,"মাত্র 200 টাকা invest করে জিতুন 200% পর্যন্ত welcome bonus Nagad88 এ, যে কোনো amount টাকা তুলতে পারবেন।"
2505,normal,"তোমার hard work সার্থক হবে।"
2506,smish,"আপনার account block হয়ে যাবে। contact করুন ০১৭৮৯৭৬৫৪৩২১।"
2507,smish,"UK-এ registered nurse হিসাবে একটি career তৈরি করুন, monthly minimum সহ 2 years-এর work visa। Starting salary 3 lakh টাকা BSB, Dhaka Please Contact Us: 01332518402, 01332518406"
2508,promo,"Flat 15% discount সব shopping-এ। Code: DISCOUNT15."
2509,normal,"তুমি কি bus-এ যাচ্ছো?"
2510,promo,"Free delivery সব orders-এ। Limited time-এর জন্য।"
2511,promo,"Flat 15% discount সব shopping-এ। Code: DISCOUNT15."
2512,promo,"Electronics products-এ mega sale! সব পণ্যে 10-50% ছাড়। আজই visit করুন।"
2513,normal,"শুভ birthday!"
2514,promo,"তোমার জন্য special deal 4GB+80min@87৳, 7দিন: cutt.ly/Iw0edGlt"
2515,normal,"বিকেলে কি করছো?"
2516,normal,"আমি একটি নতুন company-র business করতে চাই।"
2517,smish,"Shakib-এর সাথে একদিন spend করার chance পেতে আজই IPL-এ bet ধরুন। Start করুন এখনই: ebayisapidlld.altervista.org/"
2518,smish,"আপনার bank account-এর notification পাওয়া যাচ্ছে না। Please এখানে click করুন: http://bit.ly/UpdateNotify"
2519,smish,"Eid occasion-এ BRAC Bank সবার bKash account-এ 1000 টাকা করে দিচ্ছে bonus হিসাবে। আমি just bKash-এর website-এ আমার number বসিয়ে টাকা নিলাম। If you এখনো না পেয়ে থাকেন তাহলে নিচের link-এ enter করে আপনার bKash number দিন আর instantly পেয়ে যাবেন 1000 টাকা। Link: https://bit.ly/bKash_1000"
2520,normal,"Sorry, আমি meeting-এ পরে phone করবো।"
2521,normal,"আপনি কি think করছেন?"
2522,smish,"Received amount 2.221 Bitcoin BTC ($18,421 USD) please transaction confirm করুন: http://bit.do/Coinbase432194-53242"
2523,promo,"5GB+150minutes 130টাকা (30দিন), dial *121*5205# বা https://mygp.li/a0"
2524,promo,"Double century cashback ৳200! 61GB+1000min@৳699, 30দিন cutt.ly/FwQhpKHc"
2525,normal,"আমার জন্য কোনো new খবর আছে?"
2526,smish,"আপনি government bonus scheme-এর জন্য selected হয়েছেন, 50,000 পর্যন্ত পেতে contact করুন ০১৭২৩১২২৫৭৬ number-এ। Bonus Scheme বাংলাদেশ Finance Ministry"
2527,promo,"Travel package-এ 20% ছাড়! Booking করতে আজই contact করুন।"
2528,smish,"আমাদের company-র জন্য work করুন। আপনার mobile/computer দিয়ে online-এ বসে earn করুন। Contact number: 01720577099"
2529,promo,"Balance শেষ? 200টাকা পর্যন্ত GP emergency balance নিতে *9#"
2530,promo,"30GB @300৳, 30দিন! Full-on internetting করতে নাও- cutt.ly/jwkuSC76"
2531,normal,"আপনার daughter hospital-এ, urgent টাকা পাঠান ০১৮২৮১৭৩৯১২।"
2532,promo,"Rate list update-এর জন্য public opinion সংগ্রহ করা হচ্ছে। Opinion দেওয়ার জন্য BTRC-র website-এর notice board দেখুন (http://www.btrc.gov.bd/)। আপনার valuable opinion আমাদের কাছে extremely important। -BTRC"
2533,smish,"আপনার bank account-এ unknown transaction detect করা হয়েছে। Details জানতে এখানে click করুন: http://bit.ly/UnknownTxn"
2534,promo,"আজ ও কাল Men's World-এর সকল branches-এ flat 50% discount cutt.ly/fmw"
2535,normal,"Good morning!"
2536,promo,"৳50 cashback-এ pro-level data deal 50GB@৳448, 30দিন cutt.ly/nwMwL8Y1"
2537,normal,"শুভ মহাষ্টমী!"
2538,promo,"Pro-level internetting-এ pocket saving- 3GB@৳98, 7 days cutt.ly/9wEyjoLc"
2539,promo,"bKash-এ 5000 টাকা deposit করলে 1000 টাকা bonus! আজই opportunity নিন।"
2540,smish,"কাওর কাছে যাওয়ার need নেই, কাউকে কোনো add fee দিতে হবে না। নিজের work নিজেই করে lakh টাকা earn করুন। Join করতে নিচের link-এ click করুন: [https://t.me/hamster_Kombat_bot/start](https://t.me/hamster_Kombat_bot/start)"
2541,normal,"তুমি powerful, তুমি পারবে।"
2542,smish,"আপনার reward-এর টাকা পেতে call করুন: +8801811234567"
2543,smish,"যাদের Telegram আছে তাঁরা আজ থেকে অনেক টাকা income করতে পারবেন। https://t.me/Moshiur3412_bot?start=r00372672385 দিনে 1 ঘন্টা time spend করে 500💵 থেকে 1000💵 টাকা income করুন। কোন add ছাড়াই। আপনি imagine করতে পারবেন না যে huge বড় opportunity waiting আপনার সামনে থেকে💸😱। তাই এই chance miss করতে না চাইলে উপরের Telegram link-এ click করুন এখুনি"
2544,promo,"৳100 cashback! 31GB+450min@399৳ 30দিন, নিয়ে নাও: cutt.ly/2wQlYv6U"
2545,promo,"৳100 cashback! 31GB+450min@399৳, 30দিন, নিয়ে নাও: cutt.ly/2wQlYv6U"
2546,promo,"April-24 Recharge: 0৳ Cost: Data: 19৳ Voice: 66৳ Others: 0৳"
2547,smish,"Farmers-দের জন্য government দিচ্ছে fifty thousand টাকা পর্যন্ত subsidy। Subsidy পেতে এখনই contact করুন ০১৫৩৮২৭২৭৩৪"
2548,normal,"তারা আমাদের brothers-sisters-দের death-এর fear দেখিয়ে suppress করতে চায়, অথচ আমাদের behind রয়েছে Badr, Khandaq, Tabuk-এর মতো hundreds of memories। - [Poet Al Mahmud]"
2549,promo,"Passport ও visa related information পেতে passport portal-এ দেশ থেকে 16445 number-এ ও বিদেশ থেকে 096667164445 number-এ phone করুন। Passport ও visa পেতে government কর্তৃক নির্ধারিত fee ব্যতীত কোন money transaction করবেন না।"
2550,promo,"নতুন lifestyle products-এ 25% ছাড়! Stock শেষ হওয়ার আগে opportunity নিন।"
2551,promo,"শুধুমাত্র MyGP-তে নতুন SIM-এর offer এখন 2GB internet মাত্র 17 টাকায়, validity 7দিন (মাসে maximum একবার)। Visit করুন https://mygp.li/ga"
2552,normal,"Dear student, আপনার tuition fee আজ পর্যন্ত 24,500.00 টাকা due আছে। (Previous late fine ও due-সহ) Current month-এর tuition fee (fine ছাড়া) 30th September, 2024 মধ্যে pay করুন। Details https://student.iba-du.edu.bd/ login করুন। (IBA)"
2553,smish,"কোন down payment ছাড়াই 100% car loan facility। আজই apply করুন। Contact: ০১৮৬৭৫৪৬৩৮৯"
2554,smish,"আপনার account-এ problem হয়েছে। Quickly এই number-এ contact করুন ০১৭২৮৩৭৫৮৪ৃ।"
2555,normal,"Success তোমার দিকে আসবে, patience রাখো।"
2556,smish,"আপনার package hold-এ আছে, এখানে আপনার package shipping complete করার জন্য আপনাকে আরও information provide করতে হবে: https://ow.ly/ xjfF50QsUP4"
2557,promo,"Twelfth National Parliament election-এ participation-এ interested candidates-রা traditional method-এর পাশাপাশি online-এও nomination paper submit করতে পারবেন। Online-এ nomination submit করতে Commission-এর website www.ecs.gov.bd-এ enter করুন -EC"
2558,smish,"Bangladesh Bank account update করতে call করুন: +8801813344556"
2559,promo,"April-24 Recharge: 0৳ Cost: Data: 19৳ Voice: 66৳ Others: 0৳"
2560,promo,"Smart mobile phone-এ display করে e-driving license use করা যাবে। -BRTA"
2561,normal,"তুমি কি bus-এ যাচ্ছো?"
2562,smish,"Loved ones-এর মুখে smile ফুটাতে dial *213*6551# charge 82.67 daily"
2563,promo,"সর্বকালের সর্বশ্রেষ্ঠ বাঙালি Nation's Father Bangabandhu Sheikh Mujibur Rahman-এর 47th martyrdom anniversary-তে humble respect। -Department of Posts and Telecommunications।"
2564,normal,"০১৮২৭৩৮২৯১৮ এই number-এ urgent টাকা পাঠান।"
2565,smish,"Bangladesh Bank account-এ problem হয়েছে। Call করুন: +8801818899001"
2566,normal,"আশা করি তোমার day-টি ভালো কাটুক!"
2567,promo,"বেশি বেশি chatting+internetting, নাও 5GB+150min@৳149, 7দিন cutt.ly/owEyhCVt"
2568,promo,"৳200 super cashback-এ নাও 61GB+1000min@৳699, 30দিন: cutt.ly/OwG5T3ub"
2569,normal,"Dear student, আপনার tuition fee আজ পর্যন্ত 24,500.00 টাকা due আছে। (Previous late fine ও due-সহ) Current month-এর tuition fee (fine ছাড়া) 30th September, 2024 মধ্যে pay করুন। Details https://student.iba-du.edu.bd/ login করুন। (IBA)"
2570,promo,"৳25 cashback-এ এবার আরো বেশি data 50GB@ ৳473, 30দিন cutt.ly/zwTmxzpd"
2571,normal,"শুভ October!"
2572,normal,"তুমি success-এর জন্য ready।"
2573,normal,"তোমার talent unlimited।"
2574,normal,"আজকের lunch time-এ বড় rain হচ্ছে।"
2575,normal,"আপনার জন্য একটি story আছে?"
2576,normal,"Hello, কেমন আছেন?"
2577,promo,"18 May International Museum Day। এবারের theme: Museum, Sustainability ও Prosperity। এ occasion-এ Bangladesh National Museum-এর day-long program-এ আপনি cordially invited।"
2578,smish,"Talented students-দের জন্য scholarship facility ও experienced doctor-এর সাথে directly free consultation-সহ বছরে ৳190000 health coverage-এর সাথে Health Plus-এর other facilities পেতে START RP লিখে send করুন 28477।"
2579,smish,"Football-এ bet ধরুন এবং একটি luxury car জিতুন! Start করুন: xini.eu/00Qe"
2580,smish,"Talented students-দের জন্য scholarship facility ও experienced doctor-এর সাথে directly free consultation-সহ বছরে ৳190000 health coverage-এর সাথে Health Plus-এর other facilities পেতে START RP লিখে send করুন 28477।"
2581,smish,"European Championship-এ bet ধরুন এবং 50,000 টাকা cashback জিতুন। Click করুন: phlebolog.com.ua/libraries/joomla/results.php"
2582,promo,"বাড়ির decor items-এ 20% ছাড়। Stock limited, delay করবেন না।"
2583,smish,"BPL bet ধরুন এবং 7 days-এর জন্য একটি free holiday জিতুন। Click করুন: super1000.info/docs"
2584,smish,"Bangladesh Bank থেকে important message। Details জানতে এখানে click করুন: https://wa.me/8801917788990"
2585,promo,"আপনার life, health ও wealth-এর unexpected/accidental loss reduce-এর arrangement হলো insurance। Insurance করুন, risk-free থাকুন -Insurance Development and Regulatory Authority।"
2586,smish,"আপনার জন্য 8500 free। এটি এখানে get করুন: https://cutt.ly/betvi"
2587,normal,"কখনো মনে হয় সব যে distraction, এই mobile internet এই online world, সবাই এমন ভাবে inside ঢুকসে যে এসব ছাড়া single একটা day spend করা difficult"
2588,smish,"5,000 টাকা investment-এ 20,000 টাকা পান! Call করুন: +8801918899001"
2589,promo,"নতুন season-এ সব clothes-এ 25% discount। আজই shopping করুন।"
2590,normal,"Anger করে কখনো loved ones-কে hurt করতে নেই। Anger করে বেশি neglect করতে নেই, beloved মানুষকে। এতে করে life-এর সবচেয়ে precious জিনিস, beloved মানুষকে lose করতে হয়।"
2591,normal,"Good night!"
2592,promo,"Hotshot cashback ৳20! Hotspot deal-এ 22GB@৳177, 7দিন: cutt.ly/pw746B4G"
2593,normal,"আশা করি তোমার সমস্ত wishes fulfill হোক!"
2594,smish,"বিদেশে education-এর জন্য 100% scholarship। কোন fee নেই। Apply করতে আজই contact করুন। Contact: ০১৫৬৭৫৪৬৩৯০"
2595,smish,"Dear customer, Kolkata TS ATM.Txn# S32131611-20191005-এ 31-12-2019 date-এ A/cXXXXX থেকে 25000 টাকা withdraw হয়েছে। Your action নয় হলে, card block করতে registered mobile number থেকে এই SMS-টি 7679786941-এ forward করুন বা immediately 7029892098-এ call করুন -State Bank of India"
2596,promo,"5GB+150minutes 130টাকা (30দিন), dial *121*5205# বা https://mygp.li/ga"
2597,promo,"Free delivery সব orders-এ। Limited time-এর জন্য।"
2598,smish,"BPL-এ bet ধরুন এবং 7 days-এর জন্য একটি free holiday জিতুন। Start করুন: super1000.info/docs"
2599,promo,"৳200 super cashback! নাও 60GB+1000minutes@699৳ 30দিন: cutt.ly/aAhiAsI"
2600,smish,"1,00,000 টাকা investment-এ 3,00,000 টাকা পান! Call করুন: +8801914344356"
2601,promo,"Cool সব update miss না করতে এখনই join Skitto Telegram: cutt.ly/NwJt7qvx"
2602,smish,"আপনার bank account-এ login problem হচ্ছে? এখানে click করুন: http://bit.ly/LoginHelp"
2603,promo,"নতুন Samsung phone-এ 10% discount! Stock limited, আজই buy করুন!"
2604,normal,"আমি healthy feel করি এবং আমার body ভালো feel হয়।"
2605,normal,"শুভ Diwali!"
2606,smish,"আপনার bank account-এ 50,000 টাকা deposit হয়েছে! Confirm করতে call করুন: +8801711234567"
2607,normal,"তোমার goal-এ reach করতে patience রাখো।"
2608,normal,"তোমার আগে কোনো book পড়েছি? Yes, অনেক book পড়েছি। তুমি কি?"
2609,smish,"Aarong দিচ্ছে Eid উপলক্ষে huge offer click করুন https://jycmyfyxx.toeverge.top/7e3ackVlQwlzSkV6BEIDeH9QD39bByUBDk9vJ289FAZZUFJNZBYCASsVPDQ4UiQAAy1cIzJSGkRyNSF_ClxRVnIhWwsR&p=rqrrms&_mi1711019676868"
2610,smish,"আপনার জন্য 8500 free। এটি এখানে get করুন: https://cutt.ly/betvi"
2611,normal,"Dear student, আপনার tuition fee আজ পর্যন্ত 24,500.00 টাকা due আছে। (Previous late fine ও due-সহ) Current month-এর tuition fee (fine ছাড়া) 30th September, 2024 মধ্যে pay করুন। Details https://student.iba-du.edu.bd/ login করুন। (IBA)"
2612,smish,"English Premier League-এ bet ধরুন এবং একটি free hotel booking জিতুন। এখানে click করুন: xini.eu/00Qe"
2613,smish,"DXN multinational company দিচ্ছে allowance-সহ high salary-তে job opportunity। Urgent contact করুন ০১৭৯৩২৫১০০২"
2614,smish,"Shakib Al Hasan-এর সাথে exclusive meeting-এর chance পেতে আজই IPL-এ bet ধরুন। Start করুন এখনই: xini.eu/00Qe"
2615,smish,"কোন down payment ছাড়াই 100% car loan facility। আজই apply করুন। Contact: ০১৮৬৭৫৪৬৩৮৯"
2616,smish,"আপনার account-এ problem হয়েছে। Quickly এই number-এ contact করুন ০১৭২৮৩৭৫৮৪৩।"
2617,smish,"আপনার land sell-এর টাকা deposit হয়েছে, call করুন: +8801816677889"
2618,promo,"100'Madani Avenue Army Housing (Jolshiri) adjacent plot katha 5 lakh 01894841729"
2619,smish,"আপনার হাতে থাকা phone টি দিয়ে work টি করতে পারবেন আমার team-এ। 20 জন trusted লোক চাই। যারা study কিংবা job-এর পাশাপাশি halal ভাবে daily 500/1000টাকা income করতে পারবেন যারা। Interested তারা inbox-এ আসুন। সব কিছুই teach করবো কোন problem নেই Inshallah"
2620,promo,"Bonus সহ 2GB-45টাকা-3দিন। Dial *121*5534# বা mygp.li/my"
